id,title,description,link,image_link,availability,price,brand,gtin,identifier_exists,condition,google_product_category,product_type,age_group,gender,color,material,shipping_weight
17641,Räder Breakfast collection Sugar - German Porcelain Décor,"Sweetness deserves a beautiful home, and this German porcelain sugar vessel from Räder obliges with quiet sophistication. Part of a breakfast collection designed to make mornings feel ceremonial.",https://www.homeandverse.co.uk/?product=17641,https://cdn.appdmbrands.com/products/17641.jpg,in_stock,19.99 GBP,Räder,4045289176417,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,White,Porcelain,0.3 kg
11873,Räder Breakfast. Cup - German Porcelain Cup,"Mornings feel more considered when drinking from this German porcelain cup by Räder. Simple yet refined, it brings quiet European elegance to your daily coffee or tea ritual.",https://www.homeandverse.co.uk/?product=11873,https://cdn.appdmbrands.com/products/11873.jpg,in_stock,24.99 GBP,Räder,4045289118738,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,Red,Porcelain,0.25 kg
11870,Räder Breakfast. Pitcher 1 l - German Porcelain Décor,"Pour with graceful ceremony from this generous one-litre porcelain pitcher by Räder. German-crafted for breakfast tables that deserve beauty, it handles juice, milk, or water with equal elegance.",https://www.homeandverse.co.uk/?product=11870,https://cdn.appdmbrands.com/products/11870.jpg,in_stock,37.99 GBP,Räder,4045289118707,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,White,Porcelain,0.3 kg
11869,Räder Breakfast. Pitcher 200 ml - German Porcelain Décor,"Delicate and perfectly proportioned at 200ml, this small German porcelain pitcher serves cream or syrup with refined grace. Räder's breakfast collection brings thoughtful design to every detail.",https://www.homeandverse.co.uk/?product=11869,https://cdn.appdmbrands.com/products/11869.jpg,in_stock,19.99 GBP,Räder,4045289118691,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,Cream,Porcelain,0.3 kg
11871,Räder Breakfast. Sweet can - German Porcelain Décor,Store your favourite treats in this charming porcelain canister from Räder's breakfast collection. German craftsmanship creates a vessel almost too lovely to hide in the cupboard.,https://www.homeandverse.co.uk/?product=11871,https://cdn.appdmbrands.com/products/11871.jpg,in_stock,32.99 GBP,Räder,4045289118714,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,White,Porcelain,0.3 kg
17501,Räder Butter dish 1/4 Bread and - German Porcelain Décor,Butter stays fresh and looks beautiful in this German porcelain dish designed for quarter portions. Räder's bread-inspired detailing makes it a charming addition to any breakfast spread.,https://www.homeandverse.co.uk/?product=17501,https://cdn.appdmbrands.com/products/17501.jpg,in_stock,22.99 GBP,Räder,4045289175014,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,Red,Porcelain,0.3 kg
8966,Räder butter dish 1/4 cow - German Porcelain Décor,"Crafted from fine German porcelain, this charming butter dish features a delightful cow motif that brings whimsy to your breakfast table. Sized to hold a quarter block of butter, it keeps spreads fresh while adding a touch of pastoral elegance to everyday moments.",https://www.homeandverse.co.uk/?product=8966,https://cdn.appdmbrands.com/products/8966.jpg,in_stock,22.99 GBP,Räder,4045289089663,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
15778,Räder Butter dish Bon appÔøΩtit - German Porcelain Décor,"Elegant German porcelain meets French flair in this butter dish adorned with a charming ""Bon appétit"" message. Räder's signature fine craftsmanship ensures your butter stays fresh while adding a welcoming touch to shared meals.",https://www.homeandverse.co.uk/?product=15778,https://cdn.appdmbrands.com/products/15778.jpg,in_stock,29.99 GBP,Räder,4045289157782,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,Sage Green,Porcelain,0.3 kg
17502,Räder Butter dish Bread and Butter - German Porcelain Décor,"Simple pleasures deserve beautiful presentation. Crafted from Räder's signature fine porcelain, this butter dish celebrates the everyday ritual of bread and butter with understated German elegance that elevates your table.",https://www.homeandverse.co.uk/?product=17502,https://cdn.appdmbrands.com/products/17502.jpg,in_stock,29.99 GBP,Räder,4045289175021,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
8733,Räder butter dish cow - German Porcelain Décor,"A full-sized porcelain butter dish featuring Räder's beloved cow design, bringing farmhouse charm to your kitchen. German-made with meticulous attention to detail, it transforms butter storage into a delightful tablescape moment.",https://www.homeandverse.co.uk/?product=8733,https://cdn.appdmbrands.com/products/8733.jpg,in_stock,29.99 GBP,Räder,4045289087331,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
14037,Räder Butter dish heart 13x6x10cm - German Porcelain Décor,"Generously sized at 13x6x10cm, this heart-shaped porcelain butter dish makes an enchanting addition to any table setting. Räder's signature German craftsmanship creates a keepsake-worthy piece that celebrates love and good food.",https://www.homeandverse.co.uk/?product=14037,https://cdn.appdmbrands.com/products/14037.jpg,in_stock,29.99 GBP,Räder,4045289140371,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
17918,Räder Butter Dish Love - German Porcelain Décor,"Inscribed with ""Love,"" this fine porcelain butter dish from Räder transforms an everyday essential into a heartfelt statement. German-crafted with characteristic delicacy, it brings warmth and intention to breakfast rituals.",https://www.homeandverse.co.uk/?product=17918,https://cdn.appdmbrands.com/products/17918.jpg,in_stock,29.99 GBP,Räder,4045289179180,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
14492,Räder Cake server Piece of cake 24x6cm - German Porcelain Décor,"Measuring 24x6cm and playfully inscribed with ""Piece of cake,"" this porcelain server adds wit and elegance to celebrations. Räder's German craftsmanship ensures every slice is served with style and a smile.",https://www.homeandverse.co.uk/?product=14492,https://cdn.appdmbrands.com/products/14492.jpg,in_stock,23.95 GBP,Räder,4045289144928,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,White,Porcelain,0.3 kg
92485,Räder Candle Bowl Dotlines Diameter9.4cm H.5cm - German Porcelain Bowl,"Fine German porcelain with a subtle dotted line pattern creates a meditative glow when lit. Measuring 9.4cm in diameter and 5cm high, this versatile candle bowl brings atmospheric warmth to any room.",https://www.homeandverse.co.uk/?product=92485,https://cdn.appdmbrands.com/products/92485.jpg,in_stock,16.99 GBP,Räder,4045289924858,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,White,Porcelain,0.3 kg
92487,Räder Candle Bowl Stripes Diameter9.4cm H.5cm - German Porcelain Bowl,"Clean stripes encircle this fine porcelain candle bowl, casting beautiful linear shadows when illuminated. Measuring 9.4cm across and 5cm high, it brings Räder's signature atmospheric magic to your home.",https://www.homeandverse.co.uk/?product=92487,https://cdn.appdmbrands.com/products/92487.jpg,in_stock,16.99 GBP,Räder,4045289924872,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,White,Porcelain,0.3 kg
16736,Räder Candle carrier Sol D.6.5c. H.6cm - German Porcelain Décor,"Inspired by the sun, Sol is a charming porcelain candle carrier measuring 6.5cm diameter and 6cm high. Räder's poetic approach to everyday objects transforms simple candlelight into something magical.",https://www.homeandverse.co.uk/?product=16736,https://cdn.appdmbrands.com/products/16736.jpg,in_stock,9.95 GBP,Räder,4045289167361,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance,adult,unisex,Red,Porcelain,0.3 kg
90292,Räder Candle extinguisher 18x3x4cm - German Porcelain Décor,"Gracefully extinguish your candles with this elegant porcelain snuffer measuring 18x3x4cm. A refined alternative to blowing out flames, Räder's German-crafted design brings ceremony and care to the end of each evening.",https://www.homeandverse.co.uk/?product=90292,https://cdn.appdmbrands.com/products/90292.jpg,in_stock,19.99 GBP,Räder,4045289902924,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Gifts,adult,unisex,White,Porcelain,0.3 kg
17517,Räder Candle Holder bunch of flowers - German Porcelain Décor,"Delicate porcelain flowers encircle this romantic candle holder, creating dancing shadows when lit. Räder's poetic German design transforms functional lighting into a celebration of nature's beauty.",https://www.homeandverse.co.uk/?product=17517,https://cdn.appdmbrands.com/products/17517.jpg,in_stock,29.99 GBP,Räder,4045289175175,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,White,Porcelain,0.3 kg
92875,Räder Candle holder Deer - German Porcelain Décor,"A graceful deer silhouette distinguishes this enchanting porcelain candle holder, perfect for creating woodland magic during the festive season. Räder's atmospheric German design brings the quiet beauty of nature indoors.",https://www.homeandverse.co.uk/?product=92875,https://cdn.appdmbrands.com/products/92875.jpg,in_stock,14.99 GBP,Räder,4045289928757,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Christmas,adult,unisex,White,Porcelain,0.3 kg
51576,Räder Candle Holder Flower Beige - German Porcelain Décor,"Soft beige porcelain petals unfurl around this flower-shaped candle holder, casting organic shadows in warm light. Räder's poetic German craftsmanship brings botanical elegance to your home throughout the seasons.",https://www.homeandverse.co.uk/?product=51576,https://cdn.appdmbrands.com/products/51576.jpg,in_stock,9.99 GBP,Räder,4045289515766,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,Beige,Porcelain,0.3 kg
51575,Räder Candle Holder Flower blue - German Porcelain Décor,"Cool blue porcelain blooms in this flower-shaped candle holder, creating a serene atmosphere when lit. Räder's signature German artistry transforms candlelight into a moment of natural beauty.",https://www.homeandverse.co.uk/?product=51575,https://cdn.appdmbrands.com/products/51575.jpg,in_stock,9.99 GBP,Räder,4045289515759,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,Blue,Porcelain,0.3 kg
51578,Räder Candle Holder Flower Grau - German Porcelain Décor,"Subtle grey porcelain forms delicate petals in this flower-shaped candle holder, bringing understated Scandinavian-inspired elegance to your space. Räder's German craftsmanship ensures each piece glows with atmospheric warmth.",https://www.homeandverse.co.uk/?product=51578,https://cdn.appdmbrands.com/products/51578.jpg,in_stock,9.99 GBP,Räder,4045289515780,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,Grey,Porcelain,0.3 kg
51579,Räder Candle Holder Flower green - German Porcelain Décor,"Delicate porcelain petals unfurl in a soft green hue, cradling candlelight with botanical grace. Crafted by German design house Räder, this flower-shaped holder brings a touch of garden poetry to your tablescape or mantelpiece.",https://www.homeandverse.co.uk/?product=51579,https://cdn.appdmbrands.com/products/51579.jpg,in_stock,9.99 GBP,Räder,4045289515797,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,Green,Porcelain,0.3 kg
51577,Räder Candle Holder Flower yellow - German Porcelain Décor,"Sunny yellow porcelain blooms into a sculptural flower form, designed to hold a single candle with effortless elegance. From Räder's German atelier, this cheerful piece brings warmth and whimsy to any room, even before the flame is lit.",https://www.homeandverse.co.uk/?product=51577,https://cdn.appdmbrands.com/products/51577.jpg,in_stock,9.99 GBP,Räder,4045289515773,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,Yellow,Porcelain,0.3 kg
90436,Räder Candle holder Forest cabine - German Porcelain Décor,"A miniature woodland retreat rendered in fine German porcelain, where candlelight flickers through delicate cabin windows. Räder's forest cabin holder transforms an ordinary evening into something quietly magical, casting dancing shadows that evoke cosy nights among the trees.",https://www.homeandverse.co.uk/?product=90436,https://cdn.appdmbrands.com/products/90436.jpg,in_stock,52.95 GBP,Räder,4045289904362,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,Red,Porcelain,0.3 kg
92631,Räder Candle holder Hearts Desire - German Porcelain Décor,"Räder captures the essence of longing in fine German porcelain, with a heart-inspired silhouette that glows warmly when lit. A meaningful accent piece that speaks to matters of the heart, bringing soft ambiance and emotional depth to intimate spaces.",https://www.homeandverse.co.uk/?product=92631,https://cdn.appdmbrands.com/products/92631.jpg,in_stock,9.99 GBP,Räder,4045289926319,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,Red,Porcelain,0.3 kg
