id,title,description,link,image_link,availability,price,brand,gtin,condition,product_type,shipping_weight
17370,Rader Cocktail napkin Sea you at the beach 25x25cm | Räder,"Capture the carefree spirit of coastal living with these summery cocktail napkins from Räder. Measuring 25x25cm, they bring German design flair to seaside picnics and sun-drenched garden gatherings.",https://www.homeandverse.co.uk/?product=17370,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17370.jpg",in_stock,3.95 GBP,Räder,4045289173706,new,Home & Garden > Home Decor > Tableware,0.5 kg
92317,Rader Cocktail Napkin Sledging 25x25cm | Räder,"Embrace the magic of winter with these whimsical cocktail napkins featuring a nostalgic sledging scene. German-designed by Räder at 25x25cm, they bring cosy charm to fireside drinks and snowy-day celebrations.",https://www.homeandverse.co.uk/?product=92317,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/92317.jpg",in_stock,3.95 GBP,Räder,4045289923172,new,Home & Garden > Home Decor > Tableware,0.5 kg
17963,Rader Cocktail napkin Soup of the | Räder,Bring warmth to your table with these charming napkins celebrating homemade comfort. Räder's signature German design adds a thoughtful touch to soup suppers and cosy kitchen gatherings.,https://www.homeandverse.co.uk/?product=17963,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17963.jpg",in_stock,3.95 GBP,Räder,4045289179630,new,Home & Garden > Home Decor > Tableware,0.5 kg
17677,Rader Cocktail napkin Tequila | Räder,"Raise a glass to good times with these spirited cocktail napkins from German design house Räder. Bold and playful, they set the mood for memorable evenings with friends.",https://www.homeandverse.co.uk/?product=17677,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17677.jpg",in_stock,3.95 GBP,Räder,4045289176776,new,Home & Garden > Home Decor > Tableware,0.5 kg
14481,Rader Cocktailnapkin hearts 25x25cm | Räder,"Scatter love across your table with these sweet heart-adorned napkins from German design house Räder. At 25x25cm, they bring romantic charm to Valentine's celebrations and intimate dinner parties.",https://www.homeandverse.co.uk/?product=14481,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/14481.jpg",in_stock,3.95 GBP,Räder,4045289144812,new,Home & Garden > Home Decor > Tableware,0.5 kg
17485,Rader Coffee carrier and saucer Calda 7.8x10x8.3cm | Räder,"Elevate your coffee ritual with this beautifully crafted porcelain carrier and saucer from Räder. Measuring 7.8x10x8.3cm, the Calda design brings German artistry to your daily caffeine moments, keeping your favourite brew warm and your table protected.",https://www.homeandverse.co.uk/?product=17485,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17485.jpg",in_stock,23.95 GBP,Räder,4045289174857,new,Home & Garden > Home Decor > Home Décor,0.5 kg
16738,Rader Coffee carrier Thea 9.5x13.5x6.8cm | Räder,"Carry your morning coffee with grace using this elegant porcelain piece from Räder. At 9.5x13.5x6.8cm, the Thea design showcases German craftsmanship while adding a touch of ritual to your daily routine.",https://www.homeandverse.co.uk/?product=16738,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/16738.jpg",in_stock,18.95 GBP,Räder,4045289167385,new,Home & Garden > Home Decor > Home Décor,0.5 kg
63516,Rader Colorful embroidery card Just landed | Räder,"Welcome new arrivals with this exquisitely embroidered card from Räder. German-designed with delicate needlework details, it celebrates the joy of a new baby in a way that feels both modern and timeless.",https://www.homeandverse.co.uk/?product=63516,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/63516.jpg",in_stock,4.95 GBP,Räder,4045289635167,new,Home & Garden > Home Decor > Gifts,0.5 kg
17664,Rader Colourfulness card Happy | Räder,"Spread happiness with this cheerful card from German design house Räder. Bursting with colour and optimism, it turns your warm wishes into a beautiful keepsake.",https://www.homeandverse.co.uk/?product=17664,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17664.jpg",in_stock,4.95 GBP,Räder,4045289176646,new,Home & Garden > Home Decor > Gifts,0.5 kg
88292,Rader Crib | Räder,"Räder's exquisite porcelain nativity brings a sense of wonder to your seasonal décor. Crafted in Germany with the brand's signature poetic sensibility, this delicate crib scene glows with quiet beauty when paired with candlelight.",https://www.homeandverse.co.uk/?product=88292,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/88292.jpg",in_stock,21.95 GBP,Räder,4045289882929,new,Home & Garden > Home Decor > Home Décor,0.5 kg
16329,Rader Cruet bottles Bon Appetit | Räder,"Elevate your table setting with these charming porcelain cruet bottles, stamped with a whimsical 'Bon Appetit' message. German-designed by Räder, they transform the simple act of dressing a salad into something rather special.",https://www.homeandverse.co.uk/?product=16329,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/16329.jpg",in_stock,76.95 GBP,Räder,4045289163295,new,Home & Garden > Home Decor > Tableware,0.5 kg
16638,Rader Cruet houses 20x6.5x14.5cm | Räder,"Shaped like a row of quaint houses, these porcelain cruets from Räder measure 20x6.5x14.5cm and bring architectural charm to your dining table. A delightful way to serve oil and vinegar, crafted with German design sensibility.",https://www.homeandverse.co.uk/?product=16638,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/16638.jpg",in_stock,66.95 GBP,Räder,4045289166388,new,Home & Garden > Home Decor > Tableware,0.5 kg
92315,Rader Cup with serving plate 22x11x3.6cm | Räder,"Beautifully presented on a coordinating serving plate measuring 22x11x3.6cm, this cup and saucer set from Räder elevates teatime to an art form. German porcelain craftsmanship meets thoughtful, generous design.",https://www.homeandverse.co.uk/?product=92315,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/92315.jpg",in_stock,32.95 GBP,Räder,4045289923158,new,Home & Garden > Home Decor > Tableware,0.5 kg
18138,Rader Cutting board fish | Räder,"Shaped like a playful fish, this charming cutting board from Räder brings coastal whimsy to your kitchen. Equally at home serving cheese or displayed as wall art, it showcases German design at its most delightful.",https://www.homeandverse.co.uk/?product=18138,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/18138.jpg",in_stock,18.95 GBP,Räder,4045289181381,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
11374,Rader Cutting board. Bread & Butter | Räder,"Stamped with 'Bread & Butter', this characterful cutting board from Räder celebrates life's simple pleasures. German-designed to be both functional and decorative, it makes breakfast feel like a moment worth savouring.",https://www.homeandverse.co.uk/?product=11374,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/11374.jpg",in_stock,42.95 GBP,Räder,4045289113740,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
10813,Rader Cylindric lamp. Branches | Räder,"Delicate porcelain meets ambient light in this cylindrical lamp adorned with graceful branch silhouettes. When illuminated, Räder's German craftsmanship transforms your space into a peaceful woodland sanctuary.",https://www.homeandverse.co.uk/?product=10813,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/10813.jpg",in_stock,57.95 GBP,Räder,4045289108135,new,Home & Garden > Home Decor > Lighting,0.5 kg
14467,Rader Daydream cushion OMMMM | Räder,"Embrace tranquility with this 'OMMMM' cushion from Räder, designed to bring a sense of calm to your living space. German design meets mindful living in this cosy invitation to pause and breathe.",https://www.homeandverse.co.uk/?product=14467,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/14467.jpg",in_stock,33.95 GBP,Räder,4045289144676,new,Home & Garden > Home Decor > Home Décor,0.5 kg
17161,Rader Dream pillow To the moon & back 33x17cm | Räder,"Embroidered with the tender sentiment ""To the moon & back,"" this 33x17cm cushion captures Räder's gift for poetic design. A heartfelt accent piece that adds softness and meaning to bedrooms and living spaces alike.",https://www.homeandverse.co.uk/?product=17161,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17161.jpg",in_stock,20.95 GBP,Räder,4045289171610,new,Home & Garden > Home Decor > Home Décor,0.5 kg
17479,Rader Easter Glossy light - Easter | Räder,"Glazed in a lustrous finish, this Easter-themed porcelain light transforms spring celebrations with a soft, magical glow. Räder's atmospheric design brings warmth and wonder to seasonal tablescapes and window displays.",https://www.homeandverse.co.uk/?product=17479,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17479.jpg",in_stock,5.95 GBP,Räder,,new,Home & Garden > Home Decor > Lighting,0.5 kg
17482,Rader Easter Glossy light - Flower meadow | Räder,"Adorned with delicate flower meadow motifs, this glossy porcelain light casts an enchanting glow through its translucent walls. A beautiful way to welcome spring, bringing Räder's signature atmospheric magic to your home.",https://www.homeandverse.co.uk/?product=17482,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17482.jpg",in_stock,9.95 GBP,Räder,,new,Home & Garden > Home Decor > Lighting,0.5 kg
17481,Rader Easter Glossy light - Spring | Räder,"Celebrating the freshness of the season, this glossy porcelain light radiates gentle warmth through its spring-inspired design. Räder's expert craftsmanship creates an atmospheric centrepiece that captures the promise of new beginnings.",https://www.homeandverse.co.uk/?product=17481,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17481.jpg",in_stock,5.95 GBP,Räder,,new,Home & Garden > Home Decor > Lighting,0.5 kg
17496,Rader Easter Hanger - Egg | Räder,"Shaped as a delicate egg, this porcelain hanger brings Räder's poetic German design to your Easter celebrations. Hang from branches or display on a tree for a touch of springtime elegance that returns year after year.",https://www.homeandverse.co.uk/?product=17496,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17496.jpg",in_stock,5.95 GBP,Räder,,new,Home & Garden > Home Decor > Home Décor,0.5 kg
17498,Rader Easter Hanger - House | Räder,"Miniature in scale but rich in detail, this porcelain house hanger captures Räder's beloved architectural aesthetic in Easter form. A charming addition to seasonal branches or spring displays, crafted with characteristic German precision.",https://www.homeandverse.co.uk/?product=17498,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17498.jpg",in_stock,5.95 GBP,Räder,,new,Home & Garden > Home Decor > Home Décor,0.5 kg
17476,Rader Easter Napkin - Cocktail It's hoppy hour | Räder,"Playfully printed with ""It's hoppy hour,"" these cocktail napkins bring Räder's whimsical German design to Easter entertaining. Charming and practical, they add a touch of seasonal joy to spring drinks and celebrations.",https://www.homeandverse.co.uk/?product=17476,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17476.jpg",in_stock,3.95 GBP,Räder,,new,Home & Garden > Home Decor > Tableware,0.5 kg
17528,Rader Easter Napkin - Lunch Party | Räder,"Designed for festive gatherings, these lunch-sized Easter party napkins showcase Räder's playful approach to seasonal entertaining. Quality paper meets thoughtful design, elevating your spring tablescapes with effortless German style.",https://www.homeandverse.co.uk/?product=17528,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17528.jpg",in_stock,4.95 GBP,Räder,,new,Home & Garden > Home Decor > Tableware,0.5 kg
17458,Rader Easter Spoon - apricot | Räder,"Finished in a warm apricot hue, this decorative Easter spoon adds a pop of spring colour to your seasonal table. Räder's attention to detail transforms even the smallest accessories into meaningful design moments.",https://www.homeandverse.co.uk/?product=17458,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17458.jpg",in_stock,6.95 GBP,Räder,,new,Home & Garden > Home Decor > Tableware,0.5 kg
17459,Rader Easter Spoon - green | Räder,"Dressed in fresh spring green, this charming Easter spoon brings colour and character to seasonal tablescapes. A small but thoughtful touch from Räder that elevates breakfast tables and Easter celebrations alike.",https://www.homeandverse.co.uk/?product=17459,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17459.jpg",in_stock,6.95 GBP,Räder,,new,Home & Garden > Home Decor > Tableware,0.5 kg
17478,Rader Easter Tray | Räder,"Beautifully designed for seasonal entertaining, this Easter tray provides an elegant foundation for spring gatherings. Räder's characteristic German craftsmanship shines through, making everyday moments feel special and considered.",https://www.homeandverse.co.uk/?product=17478,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17478.jpg",in_stock,34.95 GBP,Räder,,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
12341,Rader Egg cup-Set. Heart | Räder,"Adorned with delicate heart motifs, this porcelain egg cup set brings tenderness to morning rituals. Crafted with Räder's signature German attention to detail, each piece makes everyday breakfasts feel like small celebrations of love.",https://www.homeandverse.co.uk/?product=12341,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/12341.jpg",in_stock,14.95 GBP,Räder,4045289123411,new,Home & Garden > Home Decor > Tableware,0.5 kg
